task,seed,variant,adv,best_classical,rank_q,rank_rbf,ent_rbf,M1,adv_resid
cross_high,2,angle_d1,-0.1388888888888888,0.9166666666666666,9.17105841641642,22.20797377885929,5.364013656190617,0.41296241195794,11.971058792923998
cross_high,2,angle_d2,-0.1388888888888888,0.9166666666666666,9.17105841641642,22.20797377885929,5.364013656190617,0.41296241195794,11.971058792923998
cross_high,2,angle_d3,-0.1388888888888888,0.9166666666666666,9.17105841641642,22.20797377885929,5.364013656190617,0.41296241195794,11.971058792923998
cross_high,2,iqp_d1,-0.3055555555555554,0.9166666666666666,15.264384562211855,22.20797377885929,5.364013656190617,0.687338012653035,-42.528941207076
cross_high,2,iqp_d2,-0.2777777777777778,0.9166666666666666,19.703975406415704,22.20797377885929,5.364013656190617,0.8872477787763219,-37.028941207076
cross_high,2,iqp_d3,-0.25,0.9166666666666666,21.19507882271425,22.20797377885929,5.364013656190617,0.9543904830656249,-28.528941207076002
cross_high,2,var_d2_e1,-0.2777777777777778,0.9166666666666666,6.806516489455143,22.20797377885929,5.364013656190617,0.3064897571130309,-37.028941207076
cross_high,2,var_d2_e03,-0.25,0.9166666666666666,5.092785724771907,22.20797377885929,5.364013656190617,0.22932239453650402,-28.528941207076002
cross_high,2,var_d3_e1,-0.361111111111111,0.9166666666666666,10.00010529019078,22.20797377885929,5.364013656190617,0.4502934571955548,-53.528941207076
cross_high,2,highd_d2_f15,-0.2777777777777778,0.9166666666666666,45.53583332144796,22.20797377885929,5.364013656190617,2.050427192272509,-37.028941207076
cross_high,2,highd_d2_f30,-0.3888888888888888,0.9166666666666666,56.52560836675911,22.20797377885929,5.364013656190617,2.5452843618073895,-56.028941207076
cross_high,2,highd_d3_f15,-0.2777777777777778,0.9166666666666666,45.53583332144795,22.20797377885929,5.364013656190617,2.0504271922725086,-37.028941207076
quantum_friendly,0,angle_d1,-0.0555555555555554,0.6666666666666666,8.287748120226984,21.708089175637376,5.346786551886293,0.38178155862415497,41.183402705515064
quantum_friendly,0,angle_d2,-0.0555555555555554,0.6666666666666666,8.287748120226984,21.708089175637376,5.346786551886293,0.38178155862415497,41.183402705515064
quantum_friendly,0,angle_d3,-0.0555555555555554,0.6666666666666666,8.287748120226984,21.708089175637376,5.346786551886293,0.38178155862415497,41.183402705515064
quantum_friendly,0,iqp_d1,-0.0833333333333332,0.6666666666666666,15.665427077848136,21.708089175637376,5.346786551886293,0.7216400739420761,6.683402705515064
quantum_friendly,0,iqp_d2,-0.0277777777777777,0.6666666666666666,17.374591310032788,21.708089175637376,5.346786551886293,0.8003740527071356,57.683402705515064
quantum_friendly,0,iqp_d3,0.0555555555555555,0.6666666666666666,22.209454717441577,21.708089175637376,5.346786551886293,1.023095793358306,106.68340270551506
quantum_friendly,0,var_d2_e1,-0.111111111111111,0.6666666666666666,6.364752228992052,21.708089175637376,5.346786551886293,0.2931972582890947,-13.316597294484936
quantum_friendly,0,var_d2_e03,-0.0555555555555554,0.6666666666666666,4.52803415793573,21.708089175637376,5.346786551886293,0.2085874127980581,41.183402705515064
quantum_friendly,0,var_d3_e1,-0.111111111111111,0.6666666666666666,9.365564243318126,21.708089175637376,5.346786551886293,0.4314319960426983,-13.316597294484936
quantum_friendly,0,highd_d2_f15,-0.0833333333333332,0.6666666666666666,45.97105077318808,21.708089175637376,5.346786551886293,2.117692183832588,6.683402705515064
quantum_friendly,0,highd_d2_f30,-0.2222222222222222,0.6666666666666666,57.93532884687909,21.708089175637376,5.346786551886293,2.6688359522633127,-54.816597294484936
quantum_friendly,0,highd_d3_f15,-0.0833333333333332,0.6666666666666666,45.97105077318808,21.708089175637376,5.346786551886293,2.117692183832588,6.683402705515064
quantum_friendly,1,angle_d1,-0.0833333333333332,0.6666666666666666,8.807665253796433,15.394748688373053,4.95990430946517,0.5721214052976688,6.683402705515064
quantum_friendly,1,angle_d2,-0.0833333333333332,0.6666666666666666,8.807665253796433,15.394748688373053,4.95990430946517,0.5721214052976688,6.683402705515064
quantum_friendly,1,angle_d3,-0.0833333333333332,0.6666666666666666,8.807665253796433,15.394748688373053,4.95990430946517,0.5721214052976688,6.683402705515064
quantum_friendly,1,iqp_d1,0.0,0.6666666666666666,14.232485680697009,15.394748688373053,4.95990430946517,0.9245026319556715,82.68340270551506
quantum_friendly,1,iqp_d2,-0.0277777777777777,0.6666666666666666,19.111389456493573,15.394748688373053,4.95990430946517,1.241422633350782,57.683402705515064
quantum_friendly,1,iqp_d3,-0.0555555555555554,0.6666666666666666,22.008831304900056,15.394748688373053,4.95990430946517,1.429632386368367,41.183402705515064
quantum_friendly,1,var_d2_e1,-0.2499999999999999,0.6666666666666666,6.535836483190619,15.394748688373053,4.95990430946517,0.4245497354644598,-59.816597294484936
quantum_friendly,1,var_d2_e03,-0.0833333333333332,0.6666666666666666,4.9943518000296745,15.394748688373053,4.95990430946517,0.3244191835233841,6.683402705515064
quantum_friendly,1,var_d3_e1,-0.1388888888888888,0.6666666666666666,9.748534425515398,15.394748688373053,4.95990430946517,0.6332376463461219,-23.316597294484936
quantum_friendly,1,highd_d2_f15,-0.0277777777777777,0.6666666666666666,48.84294833733751,15.394748688373053,4.95990430946517,3.172701895044662,57.683402705515064
quantum_friendly,1,highd_d2_f30,-0.1388888888888888,0.6666666666666666,55.98153792707135,15.394748688373053,4.95990430946517,3.63640479362626,-23.316597294484936
quantum_friendly,1,highd_d3_f15,-0.0277777777777777,0.6666666666666666,48.84294833733749,15.394748688373053,4.95990430946517,3.1727018950446606,57.683402705515064
quantum_friendly,2,angle_d1,0.0277777777777777,0.5833333333333334,10.2656496863991,22.20797377885929,5.364013656190617,0.4622506217190965,63.89574661810613
quantum_friendly,2,angle_d2,0.0277777777777777,0.5833333333333334,10.2656496863991,22.20797377885929,5.364013656190617,0.4622506217190965,63.89574661810613
quantum_friendly,2,angle_d3,0.0277777777777777,0.5833333333333334,10.2656496863991,22.20797377885929,5.364013656190617,0.4622506217190965,63.89574661810613
quantum_friendly,2,iqp_d1,-0.0555555555555555,0.5833333333333334,17.805935212660494,22.20797377885929,5.364013656190617,0.8017811705816545,-10.60425338189387
quantum_friendly,2,iqp_d2,-0.0833333333333333,0.5833333333333334,21.98884210456532,22.20797377885929,5.364013656190617,0.9901327479725966,-40.60425338189387
quantum_friendly,2,iqp_d3,0.0555555555555554,0.5833333333333334,23.473234920766757,22.20797377885929,5.364013656190617,1.0569732815117028,68.89574661810613
quantum_friendly,2,var_d2_e1,-0.0277777777777777,0.5833333333333334,7.807746378383732,22.20797377885929,5.364013656190617,0.35157400923339777,22.39574661810613
quantum_friendly,2,var_d2_e03,-0.1111111111111111,0.5833333333333334,5.67536527426165,22.20797377885929,5.364013656190617,0.2555552942729188,-53.10425338189387
quantum_friendly,2,var_d3_e1,-0.0277777777777777,0.5833333333333334,11.6397442885739,22.20797377885929,5.364013656190617,0.5241245511400173,22.39574661810613
quantum_friendly,2,highd_d2_f15,-0.0277777777777777,0.5833333333333334,45.56183630332024,22.20797377885929,5.364013656190617,2.0515980772047056,22.39574661810613
quantum_friendly,2,highd_d2_f30,-0.0555555555555555,0.5833333333333334,57.94815495362444,22.20797377885929,5.364013656190617,2.6093400294261757,-10.60425338189387
quantum_friendly,2,highd_d3_f15,-0.0277777777777777,0.5833333333333334,45.56183630332026,22.20797377885929,5.364013656190617,2.0515980772047064,22.39574661810613
noisy_harmonic,0,angle_d1,-0.0277777777777777,0.5555555555555556,9.962770812361246,22.120675142060342,5.363352377423789,0.45038276401509975,6.712343912591052
noisy_harmonic,0,angle_d2,-0.0277777777777777,0.5555555555555556,9.962770812361246,22.120675142060342,5.363352377423789,0.45038276401509975,6.712343912591052
noisy_harmonic,0,angle_d3,-0.0277777777777777,0.5555555555555556,9.962770812361246,22.120675142060342,5.363352377423789,0.45038276401509975,6.712343912591052
noisy_harmonic,0,iqp_d1,-0.0277777777777777,0.5555555555555556,17.423997051538993,22.120675142060342,5.363352377423789,0.787679261127475,6.712343912591052
noisy_harmonic,0,iqp_d2,-0.1388888888888889,0.5555555555555556,17.85975715970268,22.120675142060342,5.363352377423789,0.807378483929908,-79.78765608740895
noisy_harmonic,0,iqp_d3,-0.0555555555555555,0.5555555555555556,22.89645881383026,22.120675142060342,5.363352377423789,1.0350705241493665,-26.287656087408948
noisy_harmonic,0,var_d2_e1,-0.0277777777777777,0.5555555555555556,7.488226100894251,22.120675142060342,5.363352377423789,0.33851706843504553,6.712343912591052
noisy_harmonic,0,var_d2_e03,-0.0555555555555555,0.5555555555555556,5.2191801800397535,22.120675142060342,5.363352377423789,0.23594126971811918,-26.287656087408948
noisy_harmonic,0,var_d3_e1,-0.0833333333333333,0.5555555555555556,10.6054545111469,22.120675142060342,5.363352377423789,0.4794362940117341,-56.28765608740895
noisy_harmonic,0,highd_d2_f15,0.0555555555555555,0.5555555555555556,45.516278390970086,22.120675142060342,5.363352377423789,2.0576351353953592,55.71234391259105
noisy_harmonic,0,highd_d2_f30,-0.0277777777777777,0.5555555555555556,59.48256265210008,22.120675142060342,5.363352377423789,2.6890030376604415,6.712343912591052
noisy_harmonic,0,highd_d3_f15,0.0555555555555555,0.5555555555555556,45.51627839097009,22.120675142060342,5.363352377423789,2.0576351353953592,55.71234391259105
noisy_harmonic,1,angle_d1,0.0,0.4444444444444444,8.476056559770328,15.77209304987921,4.991978278612082,0.5374084804702088,0.3455385015608954
noisy_harmonic,1,angle_d2,0.0,0.4444444444444444,8.476056559770328,15.77209304987921,4.991978278612082,0.5374084804702088,0.3455385015608954
noisy_harmonic,1,angle_d3,0.0,0.4444444444444444,8.476056559770328,15.77209304987921,4.991978278612082,0.5374084804702088,0.3455385015608954
noisy_harmonic,1,iqp_d1,0.25,0.4444444444444444,13.726046297895522,15.77209304987921,4.991978278612082,0.8702742403615633,40.845538501560895
